Purchasing Document,Material,Short Text,Storage location,Order Quantity,Net Price,Validity Period End,Purchasing Doc. Type,Material Group,Supplier/Supplying Plant,Net Order Value
4500424860,VCRCLM1167,DQ AU03/1.60MM>600MM/CR COIL,VCR1,93,62737,2023-02-28 00:00:00,NB,341,TISC04     TATA STEEL LTD,5850852
4500424860,VCRCLM1231,DQAU03/2.50MM>600MM CR COIL HITACHI,VCR1,23,62737,2023-02-28 00:00:00,NB,385,TISC04     TATA STEEL LTD,1449224
4500424860,VCRCLM0711,TATXXDAU03/2.00MM>600MM CR COIL HITACHI,VCR1,23,62737,2023-02-28 00:00:00,NB,385,TISC04     TATA STEEL LTD,1461144
4500424860,VSTCLM4400,IS5986235/2.50MM>600MM HRPO COIL TML,VCR1,23,58442,2023-02-28 00:00:00,NB,343,TISC04     TATA STEEL LTD,1382153
4500425717,Z1312615,Hose Assembly. 1625474410,Unknown,1,47509,2024-02-19 00:00:00,NB,131,APEX03     APEX CORPORATION INDIA PVT. LTD.,47509
4500425717,Z1312343,"""HOSE ASSEMBLY",Unknown,1,10518,2024-02-19 00:00:00,NB,131,APEX03     APEX CORPORATION INDIA PVT. LTD.,10518
4500425762,Z1290256,Hydraulic Oil-SERVOSYSTEM HLP 68,GS21,1680,96,2023-06-30 00:00:00,NB,129,INDI15     INDIAN OIL CORPORATION LIMITED,161481
4500426849,VCRCLM1199,IFAU12/0.98MM>600MM CR COIL,VCR1,219,66980,2023-03-31 00:00:00,NB,341,TISC04     TATA STEEL LTD,14676322
4500426849,VCRCLM1092,DQAU14/1.46MM>600MM CR COIL TML,VCR1,175,63074,2023-03-31 00:00:00,NB,341,TISC04     TATA STEEL LTD,11066964
4500426849,VCRCLM1108,TATEIFAU58/1.46MM>600MM CR COIL TML,VCR1,452,65155,2023-03-31 00:00:00,NB,341,TISC04     TATA STEEL LTD,29499903
4500426849,VSTCLM4399,IS5986235/2.00MM>600MM HRPO COIL TML,VCR1,192,56810,2023-03-31 00:00:00,NB,343,TISC04     TATA STEEL LTD,10928255
4500426849,VSTCLM4437,IS5986235/2.45MM>600MM HRPO COIL TML,VCR1,385,56810,2023-03-31 00:00:00,NB,343,TISC04     TATA STEEL LTD,21928375
4500426849,VCRCLM1023,DQAU14/2.00MM>600MM CR COIL TML,VCR1,34,63074,2023-03-31 00:00:00,NB,341,TISC04     TATA STEEL LTD,2148931
4500426849,VSTCLM4521,DINE34THIN/1.60MM>600MM TML HRPO COIL,VCR1,42,58247,2023-03-31 00:00:00,NB,343,TISC04     TATA STEEL LTD,2499378
4500426849,VSTCLM4522,IS5986255/2.45MM>600MM TML HRPO COIL,VCR1,46,55618,2023-03-31 00:00:00,NB,343,TISC04     TATA STEEL LTD,2609040
4500426849,VCRCLM1235,TATEIFAU58/0.78MM>600MM CR COIL,VCR1,103,65155,2023-03-31 00:00:00,NB,341,TISC04     TATA STEEL LTD,6727905
4500426849,VCRCLM0392,TE12/1.50MM>600MM TML CR COIL,VCR1,11,65155,2023-03-31 00:00:00,NB,341,TISC04     TATA STEEL LTD,743092
4500426849,VCRCLM1212,TATEIFAU58/1.200MM>600MM CR COIL,VCR1,102,65155,2023-03-31 00:00:00,NB,341,TISC04     TATA STEEL LTD,6649719
4500426849,VCRCLM1095,DQAU14/0.98MM>600MM CR COIL TML,VCR1,163,63074,2023-03-31 00:00:00,NB,341,TISC04     TATA STEEL LTD,10329628
4500426849,VCRCLM1025,DQTATXXDAU14/0.78MM>600MM CR COIL TML,VCR1,46,63074,2023-03-31 00:00:00,NB,341,TISC04     TATA STEEL LTD,2944294
4500426849,VCRCLM1162,EDDAU09/0.78MM>600MM CR COIL,VCR1,191,65155,2023-03-31 00:00:00,NB,341,TISC04     TATA STEEL LTD,12468842
4500426849,VCRCLM1211,TATEIFAU58/0.980MM>600MM CR COIL,VCR1,71,65155,2023-03-31 00:00:00,NB,341,TISC04     TATA STEEL LTD,4667573
4500426849,VCRSHN0715,DQ AU14/0.98MM<=600MM CR SHEET TML,VCR1,22,64865,2023-03-31 00:00:00,NB,342,TISC04     TATA STEEL LTD,1472305
4500426849,VCRSHW1335,AU14/0.98MM>600MM CR SHEET TML,VCR1,17,64865,2023-03-31 00:00:00,NB,342,TISC04     TATA STEEL LTD,1124953
4500426849,VCRCLM1155,AU03/1.20MM>600MM CR COIL,VCR1,23,63074,2023-03-31 00:00:00,NB,341,TISC04     TATA STEEL LTD,1460793
4500426849,VCRCLM1206,DQAU14/1.22MM>600MM CR COIL,VCR1,163,63074,2023-03-31 00:00:00,NB,341,TISC04     TATA STEEL LTD,10289892
4500426849,VCRCLM1174,EIFAU12/2.00MM>600MM CR COIL,VCR1,29,66980,2023-03-31 00:00:00,NB,341,TISC04     TATA STEEL LTD,2000022
4500426849,VSTCLM4440,IS5986235HA38/3.10MM>600MM HRPO COIL TML,VCR1,48,55539,2023-03-31 00:00:00,NB,343,TISC04     TATA STEEL LTD,2679201
4500426849,VCRCLM1050,DQAU14/1.20MM>600MM CR COIL TML,VCR1,51,63074,2023-03-31 00:00:00,NB,341,TISC04     TATA STEEL LTD,3267863
4500426849,VCRCLM0639,EDDAU58/0.96MM>600MM TML CR COIL,VCR1,31,65155,2023-03-31 00:00:00,NB,341,TISC04     TATA STEEL LTD,2075186
4500426849,VCRSHW1368,DQAU03/ 3.00MM>600MM TML CR SHEET,VCF1,21,64865,2023-03-31 00:00:00,NB,342,TISC04     TATA STEEL LTD,1403873
4500426849,VCRCLM1230,AU03/3.00MM>600MM CR COIL,VCR1,45,63074,2023-03-31 00:00:00,NB,341,TISC04     TATA STEEL LTD,2879958
4500426849,VCRSHW1335,AU14/0.98MM>600MM CR SHEET TML,VCR1,13,63353,2023-03-31 00:00:00,NB,342,TISC04     TATA STEEL LTD,832775
4500426849,VCRCLM1108,TATEIFAU58/1.46MM>600MM CR COIL TML,VCR1,162,63643,2023-03-31 00:00:00,NB,341,TISC04     TATA STEEL LTD,10347078
4500426849,VCRCLM1050,DQAU14/1.20MM>600MM CR COIL TML,VCR1,66,61562,2023-03-31 00:00:00,NB,341,TISC04     TATA STEEL LTD,4063092
4500426849,VCRCLM1199,IFAU12/0.98MM>600MM CR COIL,VCR1,106,65468,2023-03-31 00:00:00,NB,341,TISC04     TATA STEEL LTD,6984126
4500426849,VCRCLM1092,DQAU14/1.46MM>600MM CR COIL TML,VCR1,276,61562,2023-03-31 00:00:00,NB,341,TISC04     TATA STEEL LTD,17023432
4500426849,VCRCLM1206,DQAU14/1.22MM>600MM CR COIL,VCR1,214,61562,2023-03-31 00:00:00,NB,341,TISC04     TATA STEEL LTD,13233983
4500426849,VSTCLM4399,IS5986235/2.00MM>600MM HRPO COIL TML,VCR1,167,55539,2023-03-31 00:00:00,NB,343,TISC04     TATA STEEL LTD,9320832
4500426849,VSTCLM4440,IS5986235HA38/3.10MM>600MM HRPO COIL TML,VCR1,23,55539,2023-03-31 00:00:00,NB,343,TISC04     TATA STEEL LTD,1325160
4500426849,VCRCLM1050,DQAU14/1.20MM>600MM CR COIL TML,VCR1,69,61562,2023-03-31 00:00:00,NB,341,TISC04     TATA STEEL LTD,4273018
4500426849,VCRCLM1025,DQTATXXDAU14/0.78MM>600MM CR COIL TML,VCR1,46,61562,2023-03-31 00:00:00,NB,341,TISC04     TATA STEEL LTD,2892182
4500426849,VCRCLM1095,DQAU14/0.98MM>600MM TML CR COIL,VCR1,208,61562,2023-03-31 00:00:00,NB,341,TISC04     TATA STEEL LTD,12846758
4500426849,VSTCLM4440,IS5986235HA38/3.10MM>600MM HRPO COIL TML,VCR1,48,56810,2023-03-31 00:00:00,NB,343,TISC04     TATA STEEL LTD,2751308
4500426849,VSTCLM4457,IS5986255/2.00MM>600MM HRPO COIL TML,VCR1,92,54347,2023-03-31 00:00:00,NB,343,TISC04     TATA STEEL LTD,5048564
4500426849,VCRCLM1162,EDDAU09/0.78MM>600MM CR COIL,VCR1,25,63643,2023-03-31 00:00:00,NB,341,TISC04     TATA STEEL LTD,1607622
4500426849,VCRCLM1174,EIFAU12/2.00MM>600MM CR COIL,VCR1,54,65468,2023-03-31 00:00:00,NB,341,TISC04     TATA STEEL LTD,3554257
4500426849,VCRCLM0639,EDDAU58/0.96MM>600MM TML CR COIL,VCR1,6,63643,2023-03-31 00:00:00,NB,341,TISC04     TATA STEEL LTD,402860
4500426849,VCRCLM1235,TATEIFAU58/0.78MM>600MM CR COIL,VCR1,14,65155,2023-03-31 00:00:00,NB,341,TISC04     TATA STEEL LTD,964945
4500426849,VSTCLM4437,IS5986235/2.45MM>600MM HRPO COIL TML,VCR1,24,55539,2023-03-31 00:00:00,NB,343,TISC04     TATA STEEL LTD,1344043
4500426849,VCRSHN0715,DQ AU14/0.98MM<=600MM CR SHEET TML,VCF1,4,63353,2023-03-31 00:00:00,NB,342,TISC04     TATA STEEL LTD,285595
4500426849,VCRCLM1235,TATEIFAU58/0.78MM>600MM CR COIL,VCR1,1,63643,2023-03-31 00:00:00,NB,341,TISC04     TATA STEEL LTD,63643
4500426886,NCRCLM1808,DQAU03/2.50MM>600MM CR COIL,TM07,23,63901,2023-03-31 00:00:00,NB,313,TSLH01     Tata Steel Limited,1507424
4500426886,NCRCLM2769,CRCATR02/2.00MM>600MM CR COIL,TM07,7,29938,2023-03-31 00:00:00,NB,313,TSLH01     Tata Steel Limited,226331
4500426886,NCRCLM2770,CRCAIFTR06/2.00MM>600MM CR COIL,TM07,11,60938,2023-03-31 00:00:00,NB,313,TSLH01     Tata Steel Limited,679458
4500426886,NCRCLM2201,ICFC01TATCRCTR15/1.50MM>600MM CR COIL,TM07,23,63651,2023-03-31 00:00:00,NB,313,TSLH01     Tata Steel Limited,1472884
4500426886,NCRCLM1198,CRSHEETICFDQAU03/1.20MM>600MM CR COIL,TM07,53,63401,2023-03-31 00:00:00,NB,313,TSLH01     Tata Steel Limited,3421434
4500426886,NCRCLM2050,TATXXDPN02/2.00MM>600MM CR COIL,NBR1,135,63151,2023-03-31 00:00:00,NB,313,TSLH01     Tata Steel Limited,8530752
4500426886,NCRCLM1158,DQAU03/3.15MM>600MM CR COIL,TM07,20,63901,2023-03-31 00:00:00,NB,313,TSLH01     Tata Steel Limited,1304858
4500426886,NCRCLM1344,DQAU03/1.90MM>600MM CR COIL,TM07,23,64151,2023-03-31 00:00:00,NB,313,TSLH01     Tata Steel Limited,1508831
4500426886,NCRCLM0694,DQTATXXDAU03/1.00MM/>600MM CR COIL,TM07,26,66938,2023-03-31 00:00:00,NB,313,TSLH01     Tata Steel Limited,1803309
4500426886,NCRCLM1198,CRSHEETICFDQAU03/1.20MM>600MM CR COIL,TM07,27,66438,2023-03-31 00:00:00,NB,313,TSLH01     Tata Steel Limited,1835017
4500426886,NCRCLM1988,AU03/1.60MM>600MM CR COIL,TM07,23,67250,2023-03-31 00:00:00,NB,313,TSLH01     Tata Steel Limited,1576340
4500426886,NCRCLM2057,TATXXDAU03/1.95MM>600MM CR COIL,TM07,23,66938,2023-03-31 00:00:00,NB,313,TSLH01     Tata Steel Limited,1562332
4500426886,NCRCLM2057,TATXXDAU03/1.95MM>600MM CR COIL,TM07,23,64901,2023-03-31 00:00:00,NB,313,TSLH01     Tata Steel Limited,1515438
4500426886,NCRCLM3320,AU03/3.00MM>600MM CR COIL,TM07,46,64901,2023-03-31 00:00:00,NB,313,TSLH01     Tata Steel Limited,3042558
4500426886,NCRCLM1988,AU03/1.60MM>600MM CR COIL,TM07,22,65151,2023-03-31 00:00:00,NB,313,TSLH01     Tata Steel Limited,1466549
4500426886,NCRCLM2760,TATXXDAU03/2.90MM>600MM CR COIL,TM07,22,64901,2023-03-31 00:00:00,NB,313,TSLH01     Tata Steel Limited,1480391
4500426886,NCRCLM1366,CRSHEETICFDQAU03/1.50MM>600MM CR COIL,TM07,23,65151,2023-03-31 00:00:00,NB,313,TSLH01     Tata Steel Limited,1503033
4500426886,NCRCLM2287,AU03/1.35MM>600MM CR COIL,TM07,53,64901,2023-03-31 00:00:00,NB,313,TSLH01     Tata Steel Limited,3491024
4500426886,NCRCLM1366,CRSHEETICFDQAU03/1.50MM>600MM CR COIL,TM07,22,65151,2023-03-31 00:00:00,NB,313,TSLH01     Tata Steel Limited,1456124
4500426886,NCRCLM1366,CRSHEETICFDQAU03/1.50MM>600MM CR COIL,TM07,22,64901,2023-03-31 00:00:00,NB,313,TSLH01     Tata Steel Limited,1449239
4500426886,NCRCLM2608,AU03/1.65MM>600MM CR COIL,TM07,26,64901,2023-03-31 00:00:00,NB,313,TSLH01     Tata Steel Limited,1744538
4500426886,NCRCLM2288,AU03/1.75MM>600MM CR COIL,TM07,26,64901,2023-03-31 00:00:00,NB,313,TSLH01     Tata Steel Limited,1751028
4500426886,NCRCLM2760,TATXXDAU03/2.90MM>600MM CR COIL,TM07,46,64901,2023-03-31 00:00:00,NB,313,TSLH01     Tata Steel Limited,3011406
4500426886,NCRCLM3320,AU03/3.00MM>600MM CR COIL,TM07,46,64901,2023-03-31 00:00:00,NB,313,TSLH01     Tata Steel Limited,3048399
4500426886,NCRCLM2408,DQPN02/1.20MM>600MM CR COIL,TM07,118,65151,2023-03-31 00:00:00,NB,313,TSLH01     Tata Steel Limited,7702802
4500426886,NCRCLM2288,AU03/1.75MM>600MM CR COIL,TM07,26,64901,2023-03-31 00:00:00,NB,313,TSLH01     Tata Steel Limited,1751028
4500426886,NCRCLM0694,DQTATXXDAU03/1.00MM/>600MM CR COIL,TM07,26,64901,2023-03-31 00:00:00,NB,313,TSLH01     Tata Steel Limited,1704949
4500426886,NCRCLM2635,AU03/2.60MM>600MM CR COIL,TM07,53,64901,2023-03-31 00:00:00,NB,313,TSLH01     Tata Steel Limited,3493620
4500426886,NCRCLM2509,TATXXDAU03/1.85MM>600MM CR COIL,TM07,25,64901,2023-03-31 00:00:00,NB,313,TSLH01     Tata Steel Limited,1679637
4500426886,NCRCLM1366,CRSHEETICFDQAU03/1.50MM>600MM CR COIL,TM07,23,64901,2023-03-31 00:00:00,NB,313,TSLH01     Tata Steel Limited,1518034
4500427686,Z1470729,PSL idler roll  as per drawing,Unknown,6,19051,2024-03-08 00:00:00,NB,147,INDI14     INDIAN ROLLER INDUSTRIES PVT. LTD.,114307
4500427712,Z1500845,Sunboard Signage,Unknown,260,44,2023-08-29 00:00:00,NB,150,UNNA01     UNNATI ENTERPRISES,11440
4500427800,VCRCLM0711,TATXXDAU03/2.00MM>600MM CR COIL HITACHI,VCR1,22,62737,2023-03-31 00:00:00,NB,385,TISC04     TATA STEEL LTD,1436049
4500427800,NCRCLM0074,AU03/1.20MM>600MM CR COIL,VCR1,1,62737,2023-03-31 00:00:00,NB,313,TISC04     TATA STEEL LTD,62737
4500427800,VSTCLM4400,IS5986235/2.50MM>600MM HRPO COIL TML,VCR1,47,58442,2023-03-31 00:00:00,NB,343,TISC04     TATA STEEL LTD,2768981
4500427800,VCRCLM1155,AU03/1.20MM>600MM CR COIL,VCR1,30,62737,2023-03-31 00:00:00,NB,341,TISC04     TATA STEEL LTD,1912851
4500428076,Unknown,Misc Civil Job,Unknown,1,16500,2023-05-31 00:00:00,NB,906,ABHI09     Abhinav Enterprises,16500
4500428173,NCRCLM0711,TATXXDAU03/2.00MM>600MM CR COIL,TM07,22,59463,2023-03-31 00:00:00,UB,313,P019 Howrah Stockyard,1350999
4500428344,NCRCLM1366,CRSHEETICFDQAU03/1.50MM>600MM CR COIL,TM07,23,62507,2023-03-31 00:00:00,UB,313,P019 Howrah Stockyard,1467683
4500428345,NCRCLM1366,CRSHEETICFDQAU03/1.50MM>600MM CR COIL,TM07,23,62507,2023-03-31 00:00:00,UB,313,P019 Howrah Stockyard,1462683
4500428541,Z1320017,Red Color Measuring Tape 5 mtr Freeman,GS21,10,100,2023-12-31 00:00:00,NB,132,TARU01     TARUN TOOLS PRIVATE LIMITED,1000
4500430147,Unknown,Misc Civil Job,Unknown,1,7120,2023-04-30 00:00:00,NB,906,ABHI09     Abhinav Enterprises,7120
4500430159,Z1330009,"Avery Make - load cell, Type - T302x 45T",Unknown,2,83800,2024-03-29 00:00:00,NB,133,AVER02     Avery India ltd,167600
4500430488,NCRCLM2608,AU03/1.65MM>600MM CR COIL,TM07,26,64901,2023-04-30 00:00:00,NB,313,TSLH01     Tata Steel Limited,1727015
4500430488,NCRCLM1158,DQAU03/3.15MM>600MM CR COIL,TM07,47,64901,2023-04-30 00:00:00,NB,313,TSLH01     Tata Steel Limited,3054241
4500430488,NCRCLM1366,CRSHEETICFDQAU03/1.50MM>600MM CR COIL,TM07,105,64901,2023-04-30 00:00:00,NB,313,TSLH01     Tata Steel Limited,6833101
4500430488,NCRCLM2509,TATXXDAU03/1.85MM>600MM CR COIL,TM07,79,64901,2023-04-30 00:00:00,NB,313,TSLH01     Tata Steel Limited,5151841
4500430488,NCRCLM1297,DQTATXXDAU03/1.15MM>600MM CR COIL,TM07,78,64901,2023-04-30 00:00:00,NB,313,TSLH01     Tata Steel Limited,5114198
4500430488,NCRCLM1988,AU03/1.60MM>600MM CR COIL,TM07,48,65250,2023-04-30 00:00:00,NB,313,TSLH01     Tata Steel Limited,3135915
4500430488,NCRCLM1158,DQAU03/3.15MM>600MM CR COIL,TM07,23,66938,2023-04-30 00:00:00,NB,313,TSLH01     Tata Steel Limited,1571704
4500430488,NCRCLM1198,CRSHEETICFDQAU03/1.20MM>600MM CR COIL,TM07,52,65151,2023-04-30 00:00:00,NB,313,TSLH01     Tata Steel Limited,3420427
4500430488,NCRCLM2057,TATXXDAU03/1.95MM>600MM CR COIL,TM07,15,64901,2023-04-30 00:00:00,NB,313,TSLH01     Tata Steel Limited,1032250
4500430488,NCRCLM1366,CRSHEETICFDQAU03/1.50MM>600MM CR COIL,TM07,53,65151,2023-04-30 00:00:00,NB,313,TSLH01     Tata Steel Limited,3456912
4500430488,NCRCLM1808,DQAU03/2.50MM>600MM CR COIL,TM07,47,64901,2023-04-30 00:00:00,NB,313,TSLH01     Tata Steel Limited,3071764
4500430488,NCRCLM1297,DQTATXXDAU03/1.15MM>600MM CR COIL,TM07,52,64401,2023-04-30 00:00:00,NB,313,TSLH01     Tata Steel Limited,3410676
4500430488,NCRCLM1344,DQAU03/1.90MM>600MM CR COIL,TM07,23,64651,2023-04-30 00:00:00,NB,313,TSLH01     Tata Steel Limited,1512186
4500430488,NCRCLM1808,DQAU03/2.50MM>600MM CR COIL,TM07,92,64401,2023-04-30 00:00:00,NB,313,TSLH01     Tata Steel Limited,5983174
4500430488,NCRCLM1344,DQAU03/1.90MM>600MM CR COIL,TM07,68,64401,2023-04-30 00:00:00,NB,313,TSLH01     Tata Steel Limited,4439160
4500430488,NCRCLM0711,TATXXDAU03/2.00MM>600MM CR COIL,TM07,209,64401,2023-04-30 00:00:00,NB,313,TSLH01     Tata Steel Limited,13520989
4500430488,NCRCLM1366,CRSHEETICFDQAU03/1.50MM>600MM CR COIL,TM07,93,64401,2023-04-30 00:00:00,NB,313,TSLH01     Tata Steel Limited,6000241
4500430488,NCRCLM1988,AU03/1.60MM>600MM CR COIL,TM07,117,64401,2023-04-30 00:00:00,NB,313,TSLH01     Tata Steel Limited,7535561
4500430488,NCRCLM1158,DQAU03/3.15MM>600MM CR COIL,TM07,23,64401,2023-04-30 00:00:00,NB,313,TSLH01     Tata Steel Limited,1510847
4500430488,NCRCLM2408,DQPN02/1.20MM>600MM CR COIL,TM07,154,64401,2023-04-30 00:00:00,NB,313,TSLH01     Tata Steel Limited,9919686
4500430488,NCRCLM1566,DQPN02/1.50MM>600MM CR COIL,TM07,117,64401,2023-04-30 00:00:00,NB,313,TSLH01     Tata Steel Limited,7552949
4500430488,NCRCLM1542,TATXXD PN02/1.90MM> 600MM CR COIL,TM07,32,64401,2023-04-30 00:00:00,NB,313,TSLH01     Tata Steel Limited,2122978
4500430488,NCRCLM3320,AU03/3.00MM>600MM CR COIL,TM07,23,64401,2023-04-30 00:00:00,NB,313,TSLH01     Tata Steel Limited,1496035
4500430550,Unknown,Submission of Detail Engineering documen,Unknown,1,290000,2023-07-31 00:00:00,ZIS,911,SUP003854  PERFECT ENGINEERING CO.,290000
4500430619,VCRCLM1199,IFAU12/0.98MM>600MM CR COIL,VCR1,107,65468,2023-04-30 00:00:00,NB,341,TISC04     TATA STEEL LTD,7039774
4500430619,VCRCLM1192,TATXDDAU22/1.720MM>600MM CR COIL,VCR1,56,61562,2023-04-30 00:00:00,NB,341,TISC04     TATA STEEL LTD,3481331
4500430619,VCRCLM1025,DQTATXXDAU14/0.78MM>600MM CR COIL TML,VCR1,26,61562,2023-04-30 00:00:00,NB,341,TISC04     TATA STEEL LTD,1615386
4500430619,VSTCLM4399,IS5986235/2.00MM>600MM HRPO COIL TML,VCR1,589,55539,2023-04-30 00:00:00,NB,343,TISC04     TATA STEEL LTD,32728021
4500430619,VSTCLM4457,IS5986255/2.00MM>600MM HRPO COIL TML,VCR1,46,54347,2023-04-30 00:00:00,NB,343,TISC04     TATA STEEL LTD,2531755
4500430619,VSTCLM4437,IS5986235/2.45MM>600MM HRPO COIL TML,VCR1,214,55539,2023-04-30 00:00:00,NB,343,TISC04     TATA STEEL LTD,11920613
4500430619,VCRCLM1092,DQAU14/1.46MM>600MM CR COIL TML,VCR1,439,61562,2023-04-30 00:00:00,NB,341,TISC04     TATA STEEL LTD,27061423
4500430619,VSTCLM4521,DINE34THIN/1.60MM>600MM TML HRPO COIL,VCR1,61,56976,2023-04-30 00:00:00,NB,343,TISC04     TATA STEEL LTD,3487500
4500430619,VSTCLM4457,IS5986255/2.00MM>600MM HRPO COIL TML,VCR1,23,54347,2023-04-30 00:00:00,NB,343,TISC04     TATA STEEL LTD,1260035
4500430619,VCRCLM1095,DQAU14/0.98MM>600MM TML CR COIL,VCR1,89,61562,2023-04-30 00:00:00,NB,341,TISC04     TATA STEEL LTD,5508567
4500430619,VCRCLM1162,EDDAU09/0.78MM>600MM CR COIL,VCR1,121,63643,2023-04-30 00:00:00,NB,341,TISC04     TATA STEEL LTD,7727851
4500430619,VCRSHW1335,AU14/0.98MM>600MM CR SHEET TML,VCF1,8,63353,2023-04-30 00:00:00,NB,342,TISC04     TATA STEEL LTD,561497
4500430619,VCRCLM1025,DQTATXXDAU14/0.78MM>600MM CR COIL TML,VCR1,155,61562,2023-04-30 00:00:00,NB,341,TISC04     TATA STEEL LTD,9559962
4500430619,VCRCLM1050,DQAU14/1.20MM>600MM CR COIL TML,VCR1,386,61562,2023-04-30 00:00:00,NB,341,TISC04     TATA STEEL LTD,23807256
4500430619,VCRCLM1164,DQAU14/3.00MM>600MM CR COIL,VCR1,188,61562,2023-04-30 00:00:00,NB,341,TISC04     TATA STEEL LTD,11606899
4500430619,VCRCLM1023,DQAU14/2.00MM>600MM CR COIL TML,VCR1,89,61562,2023-04-30 00:00:00,NB,341,TISC04     TATA STEEL LTD,5486405
4500430619,VCRCLM1108,TATEIFAU58/1.46MM>600MM CR COIL TML,VCR1,46,63643,2023-04-30 00:00:00,NB,341,TISC04     TATA STEEL LTD,2937760
4500430619,VCRSHN0704,AU14 /0.98MM<=600MM CR SHEET TML,VCR1,6,63353,2023-04-30 00:00:00,NB,342,TISC04     TATA STEEL LTD,422437
4500430619,VCRSHW1335,AU14/0.98MM>600MM CR SHEET TML,VCR1,5,63353,2023-04-30 00:00:00,NB,342,TISC04     TATA STEEL LTD,356804
4500430619,VCRCLM1095,DQAU14/0.98MM>600MM TML CR COIL,VCR1,44,63643,2023-04-30 00:00:00,NB,341,TISC04     TATA STEEL LTD,2840387
4500430619,VCRSHW1263,DQAU03/1.00MM>600MM CR SHEET TML,VCF1,16,63353,2023-04-30 00:00:00,NB,342,TISC04     TATA STEEL LTD,1030816
4500430619,VCRSHN0704,AU14 /0.98MM<=600MM CR SHEET TML,VCF1,16,63331,2023-04-30 00:00:00,NB,342,TISC04     TATA STEEL LTD,1036665
4500430619,VCRSHW1335,AU14/0.98MM>600MM CR SHEET TML,VCF1,23,63331,2023-04-30 00:00:00,NB,342,TISC04     TATA STEEL LTD,1505314
4500430619,VSTCLM4440,IS5986235HA38/3.10MM>600MM HRPO COIL TML,VCR1,72,55539,2023-04-30 00:00:00,NB,343,TISC04     TATA STEEL LTD,4015747
4500430619,VCRCLM1206,DQAU14/1.22MM>600MM CR COIL,VCR1,282,61562,2023-04-30 00:00:00,NB,341,TISC04     TATA STEEL LTD,17396805
4500430619,VSTCLM4522,IS5986255/2.45MM>600MM TML HRPO COIL,VCR1,117,54347,2023-04-30 00:00:00,NB,343,TISC04     TATA STEEL LTD,6370011
4500430696,Unknown,AMC of ACs and Watercoolers,Unknown,1,63366,2023-04-30 00:00:00,NB,911,VOLT01     Voltas  Limited,63366
4500430719,Z1430024,Hand Gloves- Two in each Piece,GS21,3000,32,2023-07-30 00:00:00,NB,143,MITH03     MITHILA ENTERPRISES,96000
4500431291,Unknown,Loading of trims&pupcoil by Magnet crane,Unknown,1,46328,2023-12-31 00:00:00,NB,905,MANO01     Manorath  Services Pvt Ltd,46328
4500431321,Z1242116,"RCBO -3P+N, 230 V, 63 A -30 mA -AC type",Unknown,4,3277,2024-04-09 00:00:00,NB,124,BRAH03     BRAHMAND MARKETING,13110
4500431363,VCRCLM1189,AU43/1.20MM>600MM CR COIL,VCR1,20,64791,2023-04-30 00:00:00,NB,341,TISC04     TATA STEEL LTD,1324975
4500431363,VCRCLM1155,AU03/1.20MM>600MM CR COIL,VCR1,52,62710,2023-04-30 00:00:00,NB,341,TISC04     TATA STEEL LTD,3304189
4500431363,VCRCLM1231,DQAU03/2.50MM>600MM CR COIL HITACHI,VCR1,117,62710,2023-04-30 00:00:00,NB,385,TISC04     TATA STEEL LTD,7376577
4500431363,VCRCLM1230,AU03/3.00MM>600MM CR COIL,VCR1,70,62710,2023-04-30 00:00:00,NB,341,TISC04     TATA STEEL LTD,4429207
4500431363,VCRCLM1156,DQ AU14/1.60MM >600MM/CR COIL,VCR1,29,62710,2023-04-30 00:00:00,NB,341,TISC04     TATA STEEL LTD,1875969
4500431363,VCRCLM1167,DQ AU03/1.60MM>600MM/CR COIL,VCR1,116,62710,2023-04-30 00:00:00,NB,341,TISC04     TATA STEEL LTD,7295681
4500431363,VCRCLM0711,TATXXDAU03/2.00MM>600MM CR COIL HITACHI,VCR1,69,62710,2023-04-30 00:00:00,NB,385,TISC04     TATA STEEL LTD,4384056
4500431363,VCRCLM1189,AU43/1.20MM>600MM CR COIL,VCR1,22,64791,2023-04-30 00:00:00,NB,341,TISC04     TATA STEEL LTD,1444839
4500431363,VSTCLM1447,THA038SRP4/2.50MM>600MM HITACHI HRSPO CO,VCR1,47,58710,2023-04-30 00:00:00,NB,384,TISC04     TATA STEEL LTD,2807688
4500431363,VSTCLM4400,IS5986235/2.50MM>600MM HRPO COIL TML,VCR1,24,58417,2023-04-30 00:00:00,NB,343,TISC04     TATA STEEL LTD,1403176
4500431363,VSTCLM5191,HPS440SRP5/3.15MM>600MM HITACHI HRSPO CO,VCR1,43,58710,2023-04-30 00:00:00,NB,383,TISC04     TATA STEEL LTD,2577956
4500432061,VCRCLM1156,DQ AU14/1.60MM >600MM/CR COIL,VCR1,26,61562,2023-04-30 00:00:00,NB,341,TATA102    TATA STEEL LIMITED,1606768
4500432061,VCRCLM1023,DQAU14/2.00MM>600MM CR COIL TML,VCR1,52,61562,2023-04-30 00:00:00,NB,341,TATA102    TATA STEEL LIMITED,3224925
4500432339,Unknown,Rental service of HHT-CK3 W.E.F Jul-21,Unknown,1,33500,2023-06-30 00:00:00,NB,911,ASHT01     ASHTECH AUTOMATION,33500
4500432341,Unknown,Barcode Printer on Rent_CR Lines,Unknown,1,51350,2023-06-30 00:00:00,NB,911,ASHT01     ASHTECH AUTOMATION,51350
